Week,county,variant,weighted_sum,total_population,weighted_avg,hex_code
2024-02-27,Yakima County,JN.1.16,22008.2526908,1933008,0.011385494881966345,#BC3A88
2024-02-27,Yakima County,JN.1.16.1,0.0,1933008,0.0,#366298
2024-02-27,Yakima County,JN.1.18,1581.8790177999997,1933008,0.00081835099378792,#4AF32F
2024-02-27,Yakima County,JN.1.32,0.0,1933008,0.0,#2E7919
2024-02-27,Yakima County,JN.1.4.3,101849.4103514,1933008,0.0526895958792721,#9D1010
2024-02-27,Yakima County,JN.1.7,35546.3479682,1933008,0.018389136500314537,#CF15E8
2024-02-27,Yakima County,JN.1.8.1,3664.5884508,1933008,0.0018957958015693676,#FFB027
2024-02-27,Yakima County,KP.1.1,604.67215386,1933008,0.00031281409795510417,#CBFF86
2024-02-27,Yakima County,KP.1.1.3,0.0,1933008,0.0,#1EB3B6
2024-02-27,Yakima County,KP.1.2,0.0,1933008,0.0,#D7B5A6
2024-02-27,Yakima County,KP.2,0.0,1933008,0.0,#5875A1
2024-02-27,Yakima County,KP.2.15,0.0,1933008,0.0,#175DFF
2024-02-27,Yakima County,KP.2.3,0.0,1933008,0.0,#628DE8
2024-02-27,Yakima County,KP.3,0.0,1933008,0.0,#B06589
2024-02-27,Yakima County,KP.3.1.1,0.0,1933008,0.0,#2F92A1
2024-02-27,Yakima County,KP.4.1,0.0,1933008,0.0,#FF473A
2024-02-27,Yakima County,KQ.1,0.0,1933008,0.0,#E86CDE
2024-02-27,Yakima County,KV.2,0.0,1933008,0.0,#E14365
2024-02-27,Yakima County,KW.1.1,0.0,1933008,0.0,#34A0FF
2024-02-27,Yakima County,LB.1,0.0,1933008,0.0,#795653
2024-02-27,Yakima County,Recombinant,0.0,1933008,0.0,#FF0000
2024-02-27,Yakima County,XBB,0.0,1933008,0.0,#9FA8DA
2024-02-27,Yakima County,XBB.1.16,0.0,1933008,0.0,#4527A0
2024-02-27,Yakima County,XBB.1.16.1,0.0,1933008,0.0,#F89B9B
2024-02-27,Yakima County,XBB.1.16.15,0.0,1933008,0.0,#E3B5FA
2024-02-27,Yakima County,XBB.1.16.6,0.0,1933008,0.0,#5AA350
2024-02-27,Yakima County,XBB.1.42.1,0.0,1933008,0.0,#75D1A3
2024-02-27,Yakima County,XBB.1.5,0.0,1933008,0.0,#3F51B5
2024-02-27,Yakima County,XBB.1.5.70,0.0,1933008,0.0,#46783C
2024-02-27,Yakima County,XBB.1.5.72,0.0,1933008,0.0,#254220
2024-02-27,Yakima County,XBB.1.9.1,0.0,1933008,0.0,#304FFE
2024-02-27,Yakima County,XBB.1.9.2,0.0,1933008,0.0,#536DFE
2024-02-27,Yakima County,XBB.2.3,0.0,1933008,0.0,#F7BCDF
2024-02-27,Yakima County,XDP,23284.40329552,1933008,0.01204568387483135,#B60052
2024-02-27,Yakima County,XDV.1,0.0,1933008,0.0,#D367B6
2024-02-27,Yakima County,unreportable,21249.57669416,1933008,0.010993010217319328,#eeeeee
2024-03-05,Benton County,BA.2,0.0,502178,0.0,#9CCD67
2024-03-05,Benton County,BA.2.12.1,0.0,502178,0.0,#7CB342
2024-03-05,Benton County,BA.2.86,0.0,502178,0.0,#D770EE
2024-03-05,Benton County,EG.5,0.0,502178,0.0,#FFBE7D
2024-03-05,Benton County,EG.5.1.8,0.0,502178,0.0,#E14D6F
2024-03-05,Benton County,EG.6.1,0.0,502178,0.0,#B9ABA8
2024-03-05,Benton County,FE.1.1,0.0,502178,0.0,#499894
2024-03-05,Benton County,FL.1.5.1,0.0,502178,0.0,#8CD17D
2024-03-05,Benton County,GE.1,0.0,502178,0.0,#FABFD2
2024-03-05,Benton County,GK.1.1,0.0,502178,0.0,#90FAE5
2024-03-05,Benton County,HF.1,0.0,502178,0.0,#D399AD
2024-03-05,Benton County,HK.3,0.0,502178,0.0,#859DBC
2024-03-05,Benton County,HV.1,0.0,502178,0.0,#797765
2024-03-05,Benton County,JD.1.1,0.0,502178,0.0,#80F192
2024-03-05,Benton County,JF.1,0.0,502178,0.0,#FFF1A9
2024-03-05,Benton County,JG.3,0.0,502178,0.0,#66A172
2024-03-05,Benton County,JN.1,90255.47771468,502178,0.17972806,#61018F
2024-03-05,Benton County,JN.1.11.1,0.0,502178,0.0,#5C9CF1
2024-03-05,Benton County,JN.1.13,0.0,502178,0.0,#E83C78
2024-03-05,Benton County,JN.1.13.1,0.0,502178,0.0,#F2591C
2024-03-05,Benton County,JN.1.16,1342.2314019599999,502178,0.00267282,#BC3A88
2024-03-05,Benton County,JN.1.16.1,0.0,502178,0.0,#366298
2024-03-05,Benton County,JN.1.18,42181.68651144,502178,0.08399748,#4AF32F
2024-03-05,Benton County,JN.1.32,0.0,502178,0.0,#2E7919
2024-03-05,Benton County,JN.1.4.3,270962.15701953997,502178,0.53957393,#9D1010
2024-03-05,Benton County,JN.1.7,13427.39103918,502178,0.02673831,#CF15E8
2024-03-05,Benton County,JN.1.8.1,751.54955124,502178,0.00149658,#FFB027
2024-03-05,Benton County,KP.1.1,0.0,502178,0.0,#CBFF86
2024-03-05,Benton County,KP.1.1.3,0.0,502178,0.0,#1EB3B6
2024-03-05,Benton County,KP.1.2,0.0,502178,0.0,#D7B5A6
2024-03-05,Benton County,KP.2,0.0,502178,0.0,#5875A1
2024-03-05,Benton County,KP.2.15,0.0,502178,0.0,#175DFF
2024-03-05,Benton County,KP.2.3,0.0,502178,0.0,#628DE8
2024-03-05,Benton County,KP.3,0.0,502178,0.0,#B06589
2024-03-05,Benton County,KP.3.1.1,0.0,502178,0.0,#2F92A1
2024-03-05,Benton County,KP.4.1,0.0,502178,0.0,#FF473A
2024-03-05,Benton County,KQ.1,77426.52215454,502178,0.15418143,#E86CDE
2024-03-05,Benton County,KV.2,0.0,502178,0.0,#E14365
2024-03-05,Benton County,KW.1.1,0.0,502178,0.0,#34A0FF
2024-03-05,Benton County,LB.1,0.0,502178,0.0,#795653
2024-03-05,Benton County,Recombinant,0.0,502178,0.0,#FF0000
2024-03-05,Benton County,XBB,0.0,502178,0.0,#9FA8DA
2024-03-05,Benton County,XBB.1.16,0.0,502178,0.0,#4527A0
2024-03-05,Benton County,XBB.1.16.1,0.0,502178,0.0,#F89B9B
2024-03-05,Benton County,XBB.1.16.15,0.0,502178,0.0,#E3B5FA
2024-03-05,Benton County,XBB.1.16.6,0.0,502178,0.0,#5AA350
2024-03-05,Benton County,XBB.1.42.1,0.0,502178,0.0,#75D1A3
2024-03-05,Benton County,XBB.1.5,0.0,502178,0.0,#3F51B5
2024-03-05,Benton County,XBB.1.5.70,0.0,502178,0.0,#46783C
2024-03-05,Benton County,XBB.1.5.72,0.0,502178,0.0,#254220
2024-03-05,Benton County,XBB.1.9.1,0.0,502178,0.0,#304FFE
2024-03-05,Benton County,XBB.1.9.2,0.0,502178,0.0,#536DFE
2024-03-05,Benton County,XBB.2.3,0.0,502178,0.0,#F7BCDF
2024-03-05,Benton County,XDP,0.0,502178,0.0,#B60052
2024-03-05,Benton County,XDV.1,0.0,502178,0.0,#D367B6
2024-03-05,Benton County,unreportable,5830.989629199999,502178,0.0116114,#eeeeee
2024-03-05,Chelan County,BA.2,0.0,923896,0.0,#9CCD67
2024-03-05,Chelan County,BA.2.12.1,0.0,923896,0.0,#7CB342
2024-03-05,Chelan County,BA.2.86,0.0,923896,0.0,#D770EE
2024-03-05,Chelan County,EG.5,0.0,923896,0.0,#FFBE7D
2024-03-05,Chelan County,EG.5.1.8,0.0,923896,0.0,#E14D6F
2024-03-05,Chelan County,EG.6.1,0.0,923896,0.0,#B9ABA8
2024-03-05,Chelan County,FE.1.1,0.0,923896,0.0,#499894
2024-03-05,Chelan County,FL.1.5.1,0.0,923896,0.0,#8CD17D
2024-03-05,Chelan County,GE.1,0.0,923896,0.0,#FABFD2
2024-03-05,Chelan County,GK.1.1,0.0,923896,0.0,#90FAE5
2024-03-05,Chelan County,HF.1,0.0,923896,0.0,#D399AD
2024-03-05,Chelan County,HK.3,0.0,923896,0.0,#859DBC
2024-03-05,Chelan County,HV.1,0.0,923896,0.0,#797765
2024-03-05,Chelan County,JD.1.1,0.0,923896,0.0,#80F192
2024-03-05,Chelan County,JF.1,0.0,923896,0.0,#FFF1A9
2024-03-05,Chelan County,JG.3,0.0,923896,0.0,#66A172
2024-03-05,Chelan County,JN.1,724087.5473894,923896,0.7837327441502073,#61018F
2024-03-05,Chelan County,JN.1.11.1,2707.9684451999997,923896,0.002931031680189112,#5C9CF1
2024-03-05,Chelan County,JN.1.13,0.0,923896,0.0,#E83C78
2024-03-05,Chelan County,JN.1.13.1,0.0,923896,0.0,#F2591C
2024-03-05,Chelan County,JN.1.16,217.53710288,923896,0.00023545626659277668,#BC3A88
2024-03-05,Chelan County,JN.1.16.1,0.0,923896,0.0,#366298
2024-03-05,Chelan County,JN.1.18,0.0,923896,0.0,#4AF32F
2024-03-05,Chelan County,JN.1.32,0.0,923896,0.0,#2E7919
2024-03-05,Chelan County,JN.1.4.3,184257.3666564,923896,0.19943518172651467,#9D1010
2024-03-05,Chelan County,JN.1.7,162.4339554,923896,0.0001758141126273953,#CF15E8
2024-03-05,Chelan County,JN.1.8.1,7033.58656136,923896,0.00761296353849351,#FFB027
2024-03-05,Chelan County,KP.1.1,0.0,923896,0.0,#CBFF86
2024-03-05,Chelan County,KP.1.1.3,0.0,923896,0.0,#1EB3B6
2024-03-05,Chelan County,KP.1.2,0.0,923896,0.0,#D7B5A6
2024-03-05,Chelan County,KP.2,0.0,923896,0.0,#5875A1
2024-03-05,Chelan County,KP.2.15,0.0,923896,0.0,#175DFF
2024-03-05,Chelan County,KP.2.3,0.0,923896,0.0,#628DE8
2024-03-05,Chelan County,KP.3,0.0,923896,0.0,#B06589
2024-03-05,Chelan County,KP.3.1.1,0.0,923896,0.0,#2F92A1
2024-03-05,Chelan County,KP.4.1,0.0,923896,0.0,#FF473A
2024-03-05,Chelan County,KQ.1,0.0,923896,0.0,#E86CDE
2024-03-05,Chelan County,KV.2,0.0,923896,0.0,#E14365
2024-03-05,Chelan County,KW.1.1,0.0,923896,0.0,#34A0FF
2024-03-05,Chelan County,LB.1,0.0,923896,0.0,#795653
2024-03-05,Chelan County,Recombinant,0.0,923896,0.0,#FF0000
2024-03-05,Chelan County,XBB,0.0,923896,0.0,#9FA8DA
2024-03-05,Chelan County,XBB.1.16,0.0,923896,0.0,#4527A0
2024-03-05,Chelan County,XBB.1.16.1,0.0,923896,0.0,#F89B9B
2024-03-05,Chelan County,XBB.1.16.15,0.0,923896,0.0,#E3B5FA
2024-03-05,Chelan County,XBB.1.16.6,0.0,923896,0.0,#5AA350
2024-03-05,Chelan County,XBB.1.42.1,0.0,923896,0.0,#75D1A3
2024-03-05,Chelan County,XBB.1.5,0.0,923896,0.0,#3F51B5
2024-03-05,Chelan County,XBB.1.5.70,0.0,923896,0.0,#46783C
2024-03-05,Chelan County,XBB.1.5.72,0.0,923896,0.0,#254220
2024-03-05,Chelan County,XBB.1.9.1,0.0,923896,0.0,#304FFE
2024-03-05,Chelan County,XBB.1.9.2,0.0,923896,0.0,#536DFE
2024-03-05,Chelan County,XBB.2.3,0.0,923896,0.0,#F7BCDF
2024-03-05,Chelan County,XDP,0.0,923896,0.0,#B60052
2024-03-05,Chelan County,XDV.1,0.0,923896,0.0,#D367B6
2024-03-05,Chelan County,unreportable,5429.56617,923896,0.00587681532336973,#eeeeee
2024-03-05,Franklin County,BA.2,0.0,1215063,0.0,#9CCD67
2024-03-05,Franklin County,BA.2.12.1,0.0,1215063,0.0,#7CB342
2024-03-05,Franklin County,BA.2.86,0.0,1215063,0.0,#D770EE
2024-03-05,Franklin County,EG.5,0.0,1215063,0.0,#FFBE7D
2024-03-05,Franklin County,EG.5.1.8,0.0,1215063,0.0,#E14D6F
2024-03-05,Franklin County,EG.6.1,0.0,1215063,0.0,#B9ABA8
2024-03-05,Franklin County,FE.1.1,0.0,1215063,0.0,#499894
2024-03-05,Franklin County,FL.1.5.1,0.0,1215063,0.0,#8CD17D
2024-03-05,Franklin County,GE.1,0.0,1215063,0.0,#FABFD2
2024-03-05,Franklin County,GK.1.1,0.0,1215063,0.0,#90FAE5
2024-03-05,Franklin County,HF.1,0.0,1215063,0.0,#D399AD
2024-03-05,Franklin County,HK.3,0.0,1215063,0.0,#859DBC
2024-03-05,Franklin County,HV.1,0.0,1215063,0.0,#797765
2024-03-05,Franklin County,JD.1.1,0.0,1215063,0.0,#80F192
2024-03-05,Franklin County,JF.1,0.0,1215063,0.0,#FFF1A9
2024-03-05,Franklin County,JG.3,0.0,1215063,0.0,#66A172
2024-03-05,Franklin County,JN.1,1117361.11854579,1215063,0.9195910981947356,#61018F
2024-03-05,Franklin County,JN.1.11.1,0.0,1215063,0.0,#5C9CF1
2024-03-05,Franklin County,JN.1.13,0.0,1215063,0.0,#E83C78
2024-03-05,Franklin County,JN.1.13.1,0.0,1215063,0.0,#F2591C
2024-03-05,Franklin County,JN.1.16,0.0,1215063,0.0,#BC3A88
2024-03-05,Franklin County,JN.1.16.1,0.0,1215063,0.0,#366298
2024-03-05,Franklin County,JN.1.18,0.0,1215063,0.0,#4AF32F
2024-03-05,Franklin County,JN.1.32,0.0,1215063,0.0,#2E7919
2024-03-05,Franklin County,JN.1.4.3,0.0,1215063,0.0,#9D1010
2024-03-05,Franklin County,JN.1.7,0.0,1215063,0.0,#CF15E8
2024-03-05,Franklin County,JN.1.8.1,83255.9207172,1215063,0.0685198386562672,#FFB027
2024-03-05,Franklin County,KP.1.1,0.0,1215063,0.0,#CBFF86
2024-03-05,Franklin County,KP.1.1.3,0.0,1215063,0.0,#1EB3B6
2024-03-05,Franklin County,KP.1.2,0.0,1215063,0.0,#D7B5A6
2024-03-05,Franklin County,KP.2,0.0,1215063,0.0,#5875A1
2024-03-05,Franklin County,KP.2.15,0.0,1215063,0.0,#175DFF
2024-03-05,Franklin County,KP.2.3,0.0,1215063,0.0,#628DE8
2024-03-05,Franklin County,KP.3,0.0,1215063,0.0,#B06589
2024-03-05,Franklin County,KP.3.1.1,0.0,1215063,0.0,#2F92A1
2024-03-05,Franklin County,KP.4.1,0.0,1215063,0.0,#FF473A
2024-03-05,Franklin County,KQ.1,0.0,1215063,0.0,#E86CDE
2024-03-05,Franklin County,KV.2,0.0,1215063,0.0,#E14365
2024-03-05,Franklin County,KW.1.1,0.0,1215063,0.0,#34A0FF
2024-03-05,Franklin County,LB.1,0.0,1215063,0.0,#795653
2024-03-05,Franklin County,Recombinant,0.0,1215063,0.0,#FF0000
2024-03-05,Franklin County,XBB,0.0,1215063,0.0,#9FA8DA
2024-03-05,Franklin County,XBB.1.16,0.0,1215063,0.0,#4527A0
2024-03-05,Franklin County,XBB.1.16.1,0.0,1215063,0.0,#F89B9B
2024-03-05,Franklin County,XBB.1.16.15,0.0,1215063,0.0,#E3B5FA
2024-03-05,Franklin County,XBB.1.16.6,0.0,1215063,0.0,#5AA350
2024-03-05,Franklin County,XBB.1.42.1,0.0,1215063,0.0,#75D1A3
2024-03-05,Franklin County,XBB.1.5,0.0,1215063,0.0,#3F51B5
2024-03-05,Franklin County,XBB.1.5.70,0.0,1215063,0.0,#46783C
2024-03-05,Franklin County,XBB.1.5.72,0.0,1215063,0.0,#254220
2024-03-05,Franklin County,XBB.1.9.1,0.0,1215063,0.0,#304FFE
2024-03-05,Franklin County,XBB.1.9.2,0.0,1215063,0.0,#536DFE
2024-03-05,Franklin County,XBB.2.3,0.0,1215063,0.0,#F7BCDF
2024-03-05,Franklin County,XDP,0.0,1215063,0.0,#B60052
2024-03-05,Franklin County,XDV.1,0.0,1215063,0.0,#D367B6
2024-03-05,Franklin County,unreportable,14445.95595858,1215063,0.01188905921633693,#eeeeee
2024-03-05,Island County,BA.2,0.0,1778632,0.0,#9CCD67
2024-03-05,Island County,BA.2.12.1,0.0,1778632,0.0,#7CB342
2024-03-05,Island County,BA.2.86,0.0,1778632,0.0,#D770EE
2024-03-05,Island County,EG.5,0.0,1778632,0.0,#FFBE7D
2024-03-05,Island County,EG.5.1.8,0.0,1778632,0.0,#E14D6F
2024-03-05,Island County,EG.6.1,0.0,1778632,0.0,#B9ABA8
2024-03-05,Island County,FE.1.1,0.0,1778632,0.0,#499894
2024-03-05,Island County,FL.1.5.1,0.0,1778632,0.0,#8CD17D
2024-03-05,Island County,GE.1,0.0,1778632,0.0,#FABFD2
2024-03-05,Island County,GK.1.1,0.0,1778632,0.0,#90FAE5
2024-03-05,Island County,HF.1,0.0,1778632,0.0,#D399AD
2024-03-05,Island County,HK.3,0.0,1778632,0.0,#859DBC
2024-03-05,Island County,HV.1,0.0,1778632,0.0,#797765
2024-03-05,Island County,JD.1.1,0.0,1778632,0.0,#80F192
2024-03-05,Island County,JF.1,0.0,1778632,0.0,#FFF1A9
2024-03-05,Island County,JG.3,0.0,1778632,0.0,#66A172
2024-03-05,Island County,JN.1,1224336.06411819,1778632,0.6883582799129837,#61018F
2024-03-05,Island County,JN.1.11.1,0.0,1778632,0.0,#5C9CF1
2024-03-05,Island County,JN.1.13,0.0,1778632,0.0,#E83C78
2024-03-05,Island County,JN.1.13.1,0.0,1778632,0.0,#F2591C
2024-03-05,Island County,JN.1.16,0.0,1778632,0.0,#BC3A88
2024-03-05,Island County,JN.1.16.1,0.0,1778632,0.0,#366298
2024-03-05,Island County,JN.1.18,376.76315943,1778632,0.0002118274940684751,#4AF32F
2024-03-05,Island County,JN.1.32,130693.60832052,1778632,0.0734798476135142,#2E7919
2024-03-05,Island County,JN.1.4.3,0.0,1778632,0.0,#9D1010
2024-03-05,Island County,JN.1.7,328887.50087349495,1778632,0.18491036980864786,#CF15E8
2024-03-05,Island County,JN.1.8.1,78928.51611880498,1778632,0.04437596766436507,#FFB027
2024-03-05,Island County,KP.1.1,0.0,1778632,0.0,#CBFF86
2024-03-05,Island County,KP.1.1.3,0.0,1778632,0.0,#1EB3B6
2024-03-05,Island County,KP.1.2,0.0,1778632,0.0,#D7B5A6
2024-03-05,Island County,KP.2,0.0,1778632,0.0,#5875A1
2024-03-05,Island County,KP.2.15,0.0,1778632,0.0,#175DFF
2024-03-05,Island County,KP.2.3,0.0,1778632,0.0,#628DE8
2024-03-05,Island County,KP.3,0.0,1778632,0.0,#B06589
2024-03-05,Island County,KP.3.1.1,0.0,1778632,0.0,#2F92A1
2024-03-05,Island County,KP.4.1,0.0,1778632,0.0,#FF473A
2024-03-05,Island County,KQ.1,0.0,1778632,0.0,#E86CDE
2024-03-05,Island County,KV.2,0.0,1778632,0.0,#E14365
2024-03-05,Island County,KW.1.1,0.0,1778632,0.0,#34A0FF
2024-03-05,Island County,LB.1,0.0,1778632,0.0,#795653
2024-03-05,Island County,Recombinant,0.0,1778632,0.0,#FF0000
2024-03-05,Island County,XBB,0.0,1778632,0.0,#9FA8DA
2024-03-05,Island County,XBB.1.16,0.0,1778632,0.0,#4527A0
2024-03-05,Island County,XBB.1.16.1,0.0,1778632,0.0,#F89B9B
2024-03-05,Island County,XBB.1.16.15,0.0,1778632,0.0,#E3B5FA
2024-03-05,Island County,XBB.1.16.6,0.0,1778632,0.0,#5AA350
2024-03-05,Island County,XBB.1.42.1,0.0,1778632,0.0,#75D1A3
2024-03-05,Island County,XBB.1.5,0.0,1778632,0.0,#3F51B5
2024-03-05,Island County,XBB.1.5.70,0.0,1778632,0.0,#46783C
2024-03-05,Island County,XBB.1.5.72,0.0,1778632,0.0,#254220
2024-03-05,Island County,XBB.1.9.1,0.0,1778632,0.0,#304FFE
2024-03-05,Island County,XBB.1.9.2,0.0,1778632,0.0,#536DFE
2024-03-05,Island County,XBB.2.3,0.0,1778632,0.0,#F7BCDF
2024-03-05,Island County,XDP,0.0,1778632,0.0,#B60052
2024-03-05,Island County,XDV.1,0.0,1778632,0.0,#D367B6
2024-03-05,Island County,unreportable,15409.562110035,1778632,0.008663715771466497,#eeeeee
2024-03-05,Jefferson County,BA.2,0.0,162770,0.0,#9CCD67
2024-03-05,Jefferson County,BA.2.12.1,0.0,162770,0.0,#7CB342
2024-03-05,Jefferson County,BA.2.86,0.0,162770,0.0,#D770EE
2024-03-05,Jefferson County,EG.5,0.0,162770,0.0,#FFBE7D
2024-03-05,Jefferson County,EG.5.1.8,0.0,162770,0.0,#E14D6F
2024-03-05,Jefferson County,EG.6.1,0.0,162770,0.0,#B9ABA8
2024-03-05,Jefferson County,FE.1.1,0.0,162770,0.0,#499894
2024-03-05,Jefferson County,FL.1.5.1,0.0,162770,0.0,#8CD17D
2024-03-05,Jefferson County,GE.1,0.0,162770,0.0,#FABFD2
2024-03-05,Jefferson County,GK.1.1,0.0,162770,0.0,#90FAE5
2024-03-05,Jefferson County,HF.1,0.0,162770,0.0,#D399AD
2024-03-05,Jefferson County,HK.3,0.0,162770,0.0,#859DBC
2024-03-05,Jefferson County,HV.1,0.0,162770,0.0,#797765
2024-03-05,Jefferson County,JD.1.1,0.0,162770,0.0,#80F192
2024-03-05,Jefferson County,JF.1,0.0,162770,0.0,#FFF1A9
2024-03-05,Jefferson County,JG.3,0.0,162770,0.0,#66A172
2024-03-05,Jefferson County,JN.1,77449.89038469999,162770,0.4758241099999999,#61018F
2024-03-05,Jefferson County,JN.1.11.1,0.0,162770,0.0,#5C9CF1
2024-03-05,Jefferson County,JN.1.13,0.0,162770,0.0,#E83C78
2024-03-05,Jefferson County,JN.1.13.1,0.0,162770,0.0,#F2591C
2024-03-05,Jefferson County,JN.1.16,863.7390049999999,162770,0.0053065,#BC3A88
2024-03-05,Jefferson County,JN.1.16.1,0.0,162770,0.0,#366298
2024-03-05,Jefferson County,JN.1.18,0.0,162770,0.0,#4AF32F
2024-03-05,Jefferson County,JN.1.32,0.0,162770,0.0,#2E7919
2024-03-05,Jefferson County,JN.1.4.3,65210.427905599994,162770,0.40062928,#9D1010
2024-03-05,Jefferson County,JN.1.7,169.32149249999998,162770,0.00104025,#CF15E8
2024-03-05,Jefferson County,JN.1.8.1,0.0,162770,0.0,#FFB027
2024-03-05,Jefferson County,KP.1.1,0.0,162770,0.0,#CBFF86
2024-03-05,Jefferson County,KP.1.1.3,0.0,162770,0.0,#1EB3B6
2024-03-05,Jefferson County,KP.1.2,0.0,162770,0.0,#D7B5A6
2024-03-05,Jefferson County,KP.2,0.0,162770,0.0,#5875A1
2024-03-05,Jefferson County,KP.2.15,0.0,162770,0.0,#175DFF
2024-03-05,Jefferson County,KP.2.3,0.0,162770,0.0,#628DE8
2024-03-05,Jefferson County,KP.3,0.0,162770,0.0,#B06589
2024-03-05,Jefferson County,KP.3.1.1,0.0,162770,0.0,#2F92A1
2024-03-05,Jefferson County,KP.4.1,0.0,162770,0.0,#FF473A
2024-03-05,Jefferson County,KQ.1,0.0,162770,0.0,#E86CDE
2024-03-05,Jefferson County,KV.2,0.0,162770,0.0,#E14365
2024-03-05,Jefferson County,KW.1.1,0.0,162770,0.0,#34A0FF
2024-03-05,Jefferson County,LB.1,0.0,162770,0.0,#795653
2024-03-05,Jefferson County,Recombinant,0.0,162770,0.0,#FF0000
2024-03-05,Jefferson County,XBB,0.0,162770,0.0,#9FA8DA
2024-03-05,Jefferson County,XBB.1.16,0.0,162770,0.0,#4527A0
2024-03-05,Jefferson County,XBB.1.16.1,0.0,162770,0.0,#F89B9B
2024-03-05,Jefferson County,XBB.1.16.15,0.0,162770,0.0,#E3B5FA
2024-03-05,Jefferson County,XBB.1.16.6,0.0,162770,0.0,#5AA350
2024-03-05,Jefferson County,XBB.1.42.1,0.0,162770,0.0,#75D1A3
2024-03-05,Jefferson County,XBB.1.5,0.0,162770,0.0,#3F51B5
2024-03-05,Jefferson County,XBB.1.5.70,0.0,162770,0.0,#46783C
2024-03-05,Jefferson County,XBB.1.5.72,0.0,162770,0.0,#254220
2024-03-05,Jefferson County,XBB.1.9.1,0.0,162770,0.0,#304FFE
2024-03-05,Jefferson County,XBB.1.9.2,0.0,162770,0.0,#536DFE
2024-03-05,Jefferson County,XBB.2.3,0.0,162770,0.0,#F7BCDF
2024-03-05,Jefferson County,XDP,17032.1942028,162770,0.10463964,#B60052
2024-03-05,Jefferson County,XDV.1,0.0,162770,0.0,#D367B6
2024-03-05,Jefferson County,unreportable,2044.4270094,162770,0.01256022,#eeeeee
2024-03-05,King County,BA.2,0.0,973611,0.0,#9CCD67
2024-03-05,King County,BA.2.12.1,0.0,973611,0.0,#7CB342
2024-03-05,King County,BA.2.86,0.0,973611,0.0,#D770EE
2024-03-05,King County,EG.5,0.0,973611,0.0,#FFBE7D
2024-03-05,King County,EG.5.1.8,0.0,973611,0.0,#E14D6F
2024-03-05,King County,EG.6.1,0.0,973611,0.0,#B9ABA8
2024-03-05,King County,FE.1.1,0.0,973611,0.0,#499894
2024-03-05,King County,FL.1.5.1,0.0,973611,0.0,#8CD17D
2024-03-05,King County,GE.1,0.0,973611,0.0,#FABFD2
2024-03-05,King County,GK.1.1,0.0,973611,0.0,#90FAE5
2024-03-05,King County,HF.1,0.0,973611,0.0,#D399AD
2024-03-05,King County,HK.3,0.0,973611,0.0,#859DBC
2024-03-05,King County,HV.1,0.0,973611,0.0,#797765
2024-03-05,King County,JD.1.1,0.0,973611,0.0,#80F192
2024-03-05,King County,JF.1,0.0,973611,0.0,#FFF1A9
2024-03-05,King County,JG.3,0.0,973611,0.0,#66A172
2024-03-05,King County,JN.1,967799.81776041,973611,0.99403131,#61018F
2024-03-05,King County,JN.1.11.1,0.0,973611,0.0,#5C9CF1
2024-03-05,King County,JN.1.13,0.0,973611,0.0,#E83C78
2024-03-05,King County,JN.1.13.1,0.0,973611,0.0,#F2591C
2024-03-05,King County,JN.1.16,811.08611577,973611,0.00083307,#BC3A88
2024-03-05,King County,JN.1.16.1,0.0,973611,0.0,#366298
2024-03-05,King County,JN.1.18,0.0,973611,0.0,#4AF32F
2024-03-05,King County,JN.1.32,0.0,973611,0.0,#2E7919
2024-03-05,King County,JN.1.4.3,0.0,973611,0.0,#9D1010
2024-03-05,King County,JN.1.7,0.0,973611,0.0,#CF15E8
2024-03-05,King County,JN.1.8.1,0.0,973611,0.0,#FFB027
2024-03-05,King County,KP.1.1,0.0,973611,0.0,#CBFF86
2024-03-05,King County,KP.1.1.3,0.0,973611,0.0,#1EB3B6
2024-03-05,King County,KP.1.2,0.0,973611,0.0,#D7B5A6
2024-03-05,King County,KP.2,0.0,973611,0.0,#5875A1
2024-03-05,King County,KP.2.15,0.0,973611,0.0,#175DFF
2024-03-05,King County,KP.2.3,0.0,973611,0.0,#628DE8
2024-03-05,King County,KP.3,0.0,973611,0.0,#B06589
2024-03-05,King County,KP.3.1.1,0.0,973611,0.0,#2F92A1
2024-03-05,King County,KP.4.1,0.0,973611,0.0,#FF473A
2024-03-05,King County,KQ.1,0.0,973611,0.0,#E86CDE
2024-03-05,King County,KV.2,0.0,973611,0.0,#E14365
2024-03-05,King County,KW.1.1,0.0,973611,0.0,#34A0FF
2024-03-05,King County,LB.1,0.0,973611,0.0,#795653
2024-03-05,King County,Recombinant,0.0,973611,0.0,#FF0000
2024-03-05,King County,XBB,0.0,973611,0.0,#9FA8DA
2024-03-05,King County,XBB.1.16,0.0,973611,0.0,#4527A0
2024-03-05,King County,XBB.1.16.1,0.0,973611,0.0,#F89B9B
2024-03-05,King County,XBB.1.16.15,0.0,973611,0.0,#E3B5FA
2024-03-05,King County,XBB.1.16.6,0.0,973611,0.0,#5AA350
2024-03-05,King County,XBB.1.42.1,0.0,973611,0.0,#75D1A3
2024-03-05,King County,XBB.1.5,0.0,973611,0.0,#3F51B5
2024-03-05,King County,XBB.1.5.70,0.0,973611,0.0,#46783C
2024-03-05,King County,XBB.1.5.72,0.0,973611,0.0,#254220
2024-03-05,King County,XBB.1.9.1,0.0,973611,0.0,#304FFE
