Week,county,variant,weighted_sum,total_population,weighted_avg,hex_code
2024-05-07,King County,JD.1.1,0.0,973611,0.0,#80F192
2024-05-07,King County,JF.1,0.0,973611,0.0,#FFF1A9
2024-05-07,King County,JG.3,0.0,973611,0.0,#66A172
2024-05-07,King County,JN.1,681419.60970678,973611,0.69988898,#61018F
2024-05-07,King County,JN.1.11.1,0.0,973611,0.0,#5C9CF1
2024-05-07,King County,JN.1.13,86851.7481438,973611,0.0892058,#E83C78
2024-05-07,King County,JN.1.13.1,0.0,973611,0.0,#F2591C
2024-05-07,King County,JN.1.16,0.0,973611,0.0,#BC3A88
2024-05-07,King County,JN.1.16.1,0.0,973611,0.0,#366298
2024-05-07,King County,JN.1.18,191098.52695521,973611,0.19627811,#4AF32F
2024-05-07,King County,JN.1.32,0.0,973611,0.0,#2E7919
2024-05-07,King County,JN.1.4.3,0.0,973611,0.0,#9D1010
2024-05-07,King County,JN.1.7,0.0,973611,0.0,#CF15E8
2024-05-07,King County,JN.1.8.1,0.0,973611,0.0,#FFB027
2024-05-07,King County,KP.1.1,0.0,973611,0.0,#CBFF86
2024-05-07,King County,KP.1.1.3,0.0,973611,0.0,#1EB3B6
2024-05-07,King County,KP.1.2,0.0,973611,0.0,#D7B5A6
2024-05-07,King County,KP.2,0.0,973611,0.0,#5875A1
2024-05-07,King County,KP.2.15,0.0,973611,0.0,#175DFF
2024-05-07,King County,KP.2.3,0.0,973611,0.0,#628DE8
2024-05-07,King County,KP.3,0.0,973611,0.0,#B06589
2024-05-07,King County,KP.3.1.1,0.0,973611,0.0,#2F92A1
2024-05-07,King County,KP.4.1,0.0,973611,0.0,#FF473A
2024-05-07,King County,KQ.1,0.0,973611,0.0,#E86CDE
2024-05-07,King County,KV.2,1478.36988684,973611,0.00151844,#E14365
2024-05-07,King County,KW.1.1,0.0,973611,0.0,#34A0FF
2024-05-07,King County,LB.1,0.0,973611,0.0,#795653
2024-05-07,King County,Recombinant,0.0,973611,0.0,#FF0000
2024-05-07,King County,XBB,0.0,973611,0.0,#9FA8DA
2024-05-07,King County,XBB.1.16,0.0,973611,0.0,#4527A0
2024-05-07,King County,XBB.1.16.1,0.0,973611,0.0,#F89B9B
2024-05-07,King County,XBB.1.16.15,0.0,973611,0.0,#E3B5FA
2024-05-07,King County,XBB.1.16.6,0.0,973611,0.0,#5AA350
2024-05-07,King County,XBB.1.42.1,0.0,973611,0.0,#75D1A3
2024-05-07,King County,XBB.1.5,0.0,973611,0.0,#3F51B5
2024-05-07,King County,XBB.1.5.70,0.0,973611,0.0,#46783C
2024-05-07,King County,XBB.1.5.72,0.0,973611,0.0,#254220
2024-05-07,King County,XBB.1.9.1,0.0,973611,0.0,#304FFE
2024-05-07,King County,XBB.1.9.2,0.0,973611,0.0,#536DFE
2024-05-07,King County,XBB.2.3,0.0,973611,0.0,#F7BCDF
2024-05-07,King County,XDP,0.0,973611,0.0,#B60052
2024-05-07,King County,XDV.1,0.0,973611,0.0,#D367B6
2024-05-07,King County,unreportable,12762.73557126,973611,0.01310866,#eeeeee
2024-05-07,Kittitas County,BA.2,0.0,862782,0.0,#9CCD67
2024-05-07,Kittitas County,BA.2.12.1,0.0,862782,0.0,#7CB342
2024-05-07,Kittitas County,BA.2.86,0.0,862782,0.0,#D770EE
2024-05-07,Kittitas County,EG.5,0.0,862782,0.0,#FFBE7D
2024-05-07,Kittitas County,EG.5.1.8,0.0,862782,0.0,#E14D6F
2024-05-07,Kittitas County,EG.6.1,0.0,862782,0.0,#B9ABA8
2024-05-07,Kittitas County,FE.1.1,0.0,862782,0.0,#499894
2024-05-07,Kittitas County,FL.1.5.1,0.0,862782,0.0,#8CD17D
2024-05-07,Kittitas County,GE.1,0.0,862782,0.0,#FABFD2
2024-05-07,Kittitas County,GK.1.1,0.0,862782,0.0,#90FAE5
2024-05-07,Kittitas County,HF.1,0.0,862782,0.0,#D399AD
2024-05-07,Kittitas County,HK.3,0.0,862782,0.0,#859DBC
2024-05-07,Kittitas County,HV.1,0.0,862782,0.0,#797765
2024-05-07,Kittitas County,JD.1.1,0.0,862782,0.0,#80F192
2024-05-07,Kittitas County,JF.1,0.0,862782,0.0,#FFF1A9
2024-05-07,Kittitas County,JG.3,0.0,862782,0.0,#66A172
2024-05-07,Kittitas County,JN.1,140459.32505346002,862782,0.1627981634450649,#61018F
2024-05-07,Kittitas County,JN.1.11.1,494.024544,862782,0.0005725948663741,#5C9CF1
2024-05-07,Kittitas County,JN.1.13,0.0,862782,0.0,#E83C78
2024-05-07,Kittitas County,JN.1.13.1,73199.35379766,862782,0.0848410766539635,#F2591C
2024-05-07,Kittitas County,JN.1.16,195721.72019568,862782,0.2268495636159308,#BC3A88
2024-05-07,Kittitas County,JN.1.16.1,186659.40211992,862782,0.2163459623866979,#366298
2024-05-07,Kittitas County,JN.1.18,0.0,862782,0.0,#4AF32F
2024-05-07,Kittitas County,JN.1.32,0.0,862782,0.0,#2E7919
2024-05-07,Kittitas County,JN.1.4.3,0.0,862782,0.0,#9D1010
2024-05-07,Kittitas County,JN.1.7,59065.1565504,862782,0.0684589578252675,#CF15E8
2024-05-07,Kittitas County,JN.1.8.1,0.0,862782,0.0,#FFB027
2024-05-07,Kittitas County,KP.1.1,578.6884272,862782,0.0006707238064771,#CBFF86
2024-05-07,Kittitas County,KP.1.1.3,0.0,862782,0.0,#1EB3B6
2024-05-07,Kittitas County,KP.1.2,73206.38566332,862782,0.0848492268769167,#D7B5A6
2024-05-07,Kittitas County,KP.2,33569.47029132,862782,0.0389084036191297,#5875A1
2024-05-07,Kittitas County,KP.2.15,0.0,862782,0.0,#175DFF
2024-05-07,Kittitas County,KP.2.3,0.0,862782,0.0,#628DE8
2024-05-07,Kittitas County,KP.3,90946.78869258,862782,0.1054110872648942,#B06589
2024-05-07,Kittitas County,KP.3.1.1,0.0,862782,0.0,#2F92A1
2024-05-07,Kittitas County,KP.4.1,916.43329206,862782,0.0010621840651056,#FF473A
2024-05-07,Kittitas County,KQ.1,0.0,862782,0.0,#E86CDE
2024-05-07,Kittitas County,KV.2,0.0,862782,0.0,#E14365
2024-05-07,Kittitas County,KW.1.1,1478.32795908,862782,0.0017134432093854,#34A0FF
2024-05-07,Kittitas County,LB.1,0.0,862782,0.0,#795653
2024-05-07,Kittitas County,Recombinant,0.0,862782,0.0,#FF0000
2024-05-07,Kittitas County,XBB,0.0,862782,0.0,#9FA8DA
2024-05-07,Kittitas County,XBB.1.16,0.0,862782,0.0,#4527A0
2024-05-07,Kittitas County,XBB.1.16.1,0.0,862782,0.0,#F89B9B
2024-05-07,Kittitas County,XBB.1.16.15,0.0,862782,0.0,#E3B5FA
2024-05-07,Kittitas County,XBB.1.16.6,0.0,862782,0.0,#5AA350
2024-05-07,Kittitas County,XBB.1.42.1,0.0,862782,0.0,#75D1A3
2024-05-07,Kittitas County,XBB.1.5,0.0,862782,0.0,#3F51B5
2024-05-07,Kittitas County,XBB.1.5.70,0.0,862782,0.0,#46783C
2024-05-07,Kittitas County,XBB.1.5.72,0.0,862782,0.0,#254220
2024-05-07,Kittitas County,XBB.1.9.1,0.0,862782,0.0,#304FFE
2024-05-07,Kittitas County,XBB.1.9.2,0.0,862782,0.0,#536DFE
2024-05-07,Kittitas County,XBB.2.3,0.0,862782,0.0,#F7BCDF
2024-05-07,Kittitas County,XDP,0.0,862782,0.0,#B60052
2024-05-07,Kittitas County,XDV.1,0.0,862782,0.0,#D367B6
2024-05-07,Kittitas County,unreportable,6486.93779856,862782,0.0075186290378797,#eeeeee
2024-05-07,Okanogan County,BA.2,0.0,951940,0.0,#9CCD67
2024-05-07,Okanogan County,BA.2.12.1,0.0,951940,0.0,#7CB342
2024-05-07,Okanogan County,BA.2.86,1025.4854268,951940,0.001077258468811,#D770EE
2024-05-07,Okanogan County,EG.5,0.0,951940,0.0,#FFBE7D
2024-05-07,Okanogan County,EG.5.1.8,0.0,951940,0.0,#E14D6F
2024-05-07,Okanogan County,EG.6.1,0.0,951940,0.0,#B9ABA8
2024-05-07,Okanogan County,FE.1.1,0.0,951940,0.0,#499894
2024-05-07,Okanogan County,FL.1.5.1,0.0,951940,0.0,#8CD17D
2024-05-07,Okanogan County,GE.1,0.0,951940,0.0,#FABFD2
2024-05-07,Okanogan County,GK.1.1,0.0,951940,0.0,#90FAE5
2024-05-07,Okanogan County,HF.1,0.0,951940,0.0,#D399AD
2024-05-07,Okanogan County,HK.3,0.0,951940,0.0,#859DBC
2024-05-07,Okanogan County,HV.1,0.0,951940,0.0,#797765
2024-05-07,Okanogan County,JD.1.1,0.0,951940,0.0,#80F192
2024-05-07,Okanogan County,JF.1,0.0,951940,0.0,#FFF1A9
2024-05-07,Okanogan County,JG.3,0.0,951940,0.0,#66A172
2024-05-07,Okanogan County,JN.1,5942.5661595,951940,0.00624258478423,#61018F
2024-05-07,Okanogan County,JN.1.11.1,1627.8488906,951940,0.0017100330804462,#5C9CF1
2024-05-07,Okanogan County,JN.1.13,0.0,951940,0.0,#E83C78
2024-05-07,Okanogan County,JN.1.13.1,0.0,951940,0.0,#F2591C
2024-05-07,Okanogan County,JN.1.16,1413.0175702,951940,0.0014843557054016,#BC3A88
2024-05-07,Okanogan County,JN.1.16.1,1389.8484268,951940,0.001460016835935,#366298
2024-05-07,Okanogan County,JN.1.18,0.0,951940,0.0,#4AF32F
2024-05-07,Okanogan County,JN.1.32,0.0,951940,0.0,#2E7919
2024-05-07,Okanogan County,JN.1.4.3,0.0,951940,0.0,#9D1010
2024-05-07,Okanogan County,JN.1.7,138416.3183286,951940,0.1454044565083934,#CF15E8
2024-05-07,Okanogan County,JN.1.8.1,0.0,951940,0.0,#FFB027
2024-05-07,Okanogan County,KP.1.1,5470.4893862,951940,0.0057466745658339,#CBFF86
2024-05-07,Okanogan County,KP.1.1.3,0.0,951940,0.0,#1EB3B6
2024-05-07,Okanogan County,KP.1.2,0.0,951940,0.0,#D7B5A6
2024-05-07,Okanogan County,KP.2,1563.5245844,951940,0.0016424612731894,#5875A1
2024-05-07,Okanogan County,KP.2.15,0.0,951940,0.0,#175DFF
2024-05-07,Okanogan County,KP.2.3,0.0,951940,0.0,#628DE8
2024-05-07,Okanogan County,KP.3,0.0,951940,0.0,#B06589
2024-05-07,Okanogan County,KP.3.1.1,0.0,951940,0.0,#2F92A1
2024-05-07,Okanogan County,KP.4.1,0.0,951940,0.0,#FF473A
2024-05-07,Okanogan County,KQ.1,0.0,951940,0.0,#E86CDE
2024-05-07,Okanogan County,KV.2,0.0,951940,0.0,#E14365
2024-05-07,Okanogan County,KW.1.1,0.0,951940,0.0,#34A0FF
2024-05-07,Okanogan County,LB.1,776382.3061839,951940,0.8155790345861084,#795653
2024-05-07,Okanogan County,Recombinant,0.0,951940,0.0,#FF0000
2024-05-07,Okanogan County,XBB,0.0,951940,0.0,#9FA8DA
2024-05-07,Okanogan County,XBB.1.16,0.0,951940,0.0,#4527A0
2024-05-07,Okanogan County,XBB.1.16.1,0.0,951940,0.0,#F89B9B
2024-05-07,Okanogan County,XBB.1.16.15,0.0,951940,0.0,#E3B5FA
2024-05-07,Okanogan County,XBB.1.16.6,0.0,951940,0.0,#5AA350
2024-05-07,Okanogan County,XBB.1.42.1,0.0,951940,0.0,#75D1A3
2024-05-07,Okanogan County,XBB.1.5,0.0,951940,0.0,#3F51B5
2024-05-07,Okanogan County,XBB.1.5.70,0.0,951940,0.0,#46783C
2024-05-07,Okanogan County,XBB.1.5.72,0.0,951940,0.0,#254220
2024-05-07,Okanogan County,XBB.1.9.1,0.0,951940,0.0,#304FFE
2024-05-07,Okanogan County,XBB.1.9.2,0.0,951940,0.0,#536DFE
2024-05-07,Okanogan County,XBB.2.3,0.0,951940,0.0,#F7BCDF
2024-05-07,Okanogan County,XDP,0.0,951940,0.0,#B60052
2024-05-07,Okanogan County,XDV.1,8336.2738659,951940,0.0087571421159947,#D367B6
2024-05-07,Okanogan County,unreportable,10372.311899,951940,0.0108959723291383,#eeeeee
2024-05-07,Pierce County,BA.2,0.0,69239,0.0,#9CCD67
2024-05-07,Pierce County,BA.2.12.1,0.0,69239,0.0,#7CB342
2024-05-07,Pierce County,BA.2.86,0.0,69239,0.0,#D770EE
2024-05-07,Pierce County,EG.5,0.0,69239,0.0,#FFBE7D
2024-05-07,Pierce County,EG.5.1.8,0.0,69239,0.0,#E14D6F
2024-05-07,Pierce County,EG.6.1,0.0,69239,0.0,#B9ABA8
2024-05-07,Pierce County,FE.1.1,0.0,69239,0.0,#499894
2024-05-07,Pierce County,FL.1.5.1,0.0,69239,0.0,#8CD17D
2024-05-07,Pierce County,GE.1,0.0,69239,0.0,#FABFD2
2024-05-07,Pierce County,GK.1.1,0.0,69239,0.0,#90FAE5
2024-05-07,Pierce County,HF.1,0.0,69239,0.0,#D399AD
2024-05-07,Pierce County,HK.3,0.0,69239,0.0,#859DBC
2024-05-07,Pierce County,HV.1,0.0,69239,0.0,#797765
2024-05-07,Pierce County,JD.1.1,0.0,69239,0.0,#80F192
2024-05-07,Pierce County,JF.1,0.0,69239,0.0,#FFF1A9
2024-05-07,Pierce County,JG.3,0.0,69239,0.0,#66A172
2024-05-07,Pierce County,JN.1,34121.36555362,69239,0.49280558,#61018F
2024-05-07,Pierce County,JN.1.11.1,0.0,69239,0.0,#5C9CF1
2024-05-07,Pierce County,JN.1.13,0.0,69239,0.0,#E83C78
2024-05-07,Pierce County,JN.1.13.1,0.0,69239,0.0,#F2591C
2024-05-07,Pierce County,JN.1.16,3195.52802146,69239,0.04615214,#BC3A88
2024-05-07,Pierce County,JN.1.16.1,0.0,69239,0.0,#366298
2024-05-07,Pierce County,JN.1.18,0.0,69239,0.0,#4AF32F
2024-05-07,Pierce County,JN.1.32,0.0,69239,0.0,#2E7919
2024-05-07,Pierce County,JN.1.4.3,0.0,69239,0.0,#9D1010
2024-05-07,Pierce County,JN.1.7,28707.014231620004,69239,0.41460758,#CF15E8
2024-05-07,Pierce County,JN.1.8.1,0.0,69239,0.0,#FFB027
2024-05-07,Pierce County,KP.1.1,150.09491942,69239,0.00216778,#CBFF86
2024-05-07,Pierce County,KP.1.1.3,0.0,69239,0.0,#1EB3B6
2024-05-07,Pierce County,KP.1.2,0.0,69239,0.0,#D7B5A6
2024-05-07,Pierce County,KP.2,0.0,69239,0.0,#5875A1
2024-05-07,Pierce County,KP.2.15,0.0,69239,0.0,#175DFF
2024-05-07,Pierce County,KP.2.3,0.0,69239,0.0,#628DE8
2024-05-07,Pierce County,KP.3,2143.85061895,69239,0.03096305,#B06589
2024-05-07,Pierce County,KP.3.1.1,0.0,69239,0.0,#2F92A1
2024-05-07,Pierce County,KP.4.1,0.0,69239,0.0,#FF473A
2024-05-07,Pierce County,KQ.1,0.0,69239,0.0,#E86CDE
2024-05-07,Pierce County,KV.2,0.0,69239,0.0,#E14365
2024-05-07,Pierce County,KW.1.1,0.0,69239,0.0,#34A0FF
2024-05-07,Pierce County,LB.1,0.0,69239,0.0,#795653
2024-05-07,Pierce County,Recombinant,0.0,69239,0.0,#FF0000
2024-05-07,Pierce County,XBB,0.0,69239,0.0,#9FA8DA
2024-05-07,Pierce County,XBB.1.16,0.0,69239,0.0,#4527A0
2024-05-07,Pierce County,XBB.1.16.1,0.0,69239,0.0,#F89B9B
2024-05-07,Pierce County,XBB.1.16.15,0.0,69239,0.0,#E3B5FA
2024-05-07,Pierce County,XBB.1.16.6,0.0,69239,0.0,#5AA350
2024-05-07,Pierce County,XBB.1.42.1,0.0,69239,0.0,#75D1A3
2024-05-07,Pierce County,XBB.1.5,0.0,69239,0.0,#3F51B5
2024-05-07,Pierce County,XBB.1.5.70,0.0,69239,0.0,#46783C
2024-05-07,Pierce County,XBB.1.5.72,0.0,69239,0.0,#254220
2024-05-07,Pierce County,XBB.1.9.1,0.0,69239,0.0,#304FFE
2024-05-07,Pierce County,XBB.1.9.2,0.0,69239,0.0,#536DFE
2024-05-07,Pierce County,XBB.2.3,0.0,69239,0.0,#F7BCDF
2024-05-07,Pierce County,XDP,0.0,69239,0.0,#B60052
2024-05-07,Pierce County,XDV.1,0.0,69239,0.0,#D367B6
2024-05-07,Pierce County,unreportable,921.14665493,69239,0.01330387,#eeeeee
2024-05-07,Spokane County,BA.2,0.0,713850,0.0,#9CCD67
2024-05-07,Spokane County,BA.2.12.1,0.0,713850,0.0,#7CB342
2024-05-07,Spokane County,BA.2.86,0.0,713850,0.0,#D770EE
2024-05-07,Spokane County,EG.5,0.0,713850,0.0,#FFBE7D
2024-05-07,Spokane County,EG.5.1.8,0.0,713850,0.0,#E14D6F
2024-05-07,Spokane County,EG.6.1,0.0,713850,0.0,#B9ABA8
2024-05-07,Spokane County,FE.1.1,0.0,713850,0.0,#499894
2024-05-07,Spokane County,FL.1.5.1,0.0,713850,0.0,#8CD17D
2024-05-07,Spokane County,GE.1,0.0,713850,0.0,#FABFD2
2024-05-07,Spokane County,GK.1.1,0.0,713850,0.0,#90FAE5
2024-05-07,Spokane County,HF.1,0.0,713850,0.0,#D399AD
2024-05-07,Spokane County,HK.3,0.0,713850,0.0,#859DBC
2024-05-07,Spokane County,HV.1,0.0,713850,0.0,#797765
2024-05-07,Spokane County,JD.1.1,0.0,713850,0.0,#80F192
2024-05-07,Spokane County,JF.1,0.0,713850,0.0,#FFF1A9
2024-05-07,Spokane County,JG.3,0.0,713850,0.0,#66A172
2024-05-07,Spokane County,JN.1,108253.64639850002,713850,0.15164761,#61018F
2024-05-07,Spokane County,JN.1.11.1,44812.190736,713850,0.06277536,#5C9CF1
2024-05-07,Spokane County,JN.1.13,0.0,713850,0.0,#E83C78
2024-05-07,Spokane County,JN.1.13.1,0.0,713850,0.0,#F2591C
2024-05-07,Spokane County,JN.1.16,0.0,713850,0.0,#BC3A88
2024-05-07,Spokane County,JN.1.16.1,0.0,713850,0.0,#366298
2024-05-07,Spokane County,JN.1.18,2066.4315645,713850,0.00289477,#4AF32F
2024-05-07,Spokane County,JN.1.32,0.0,713850,0.0,#2E7919
2024-05-07,Spokane County,JN.1.4.3,0.0,713850,0.0,#9D1010
2024-05-07,Spokane County,JN.1.7,0.0,713850,0.0,#CF15E8
2024-05-07,Spokane County,JN.1.8.1,0.0,713850,0.0,#FFB027
2024-05-07,Spokane County,KP.1.1,1039.4584005,713850,0.00145613,#CBFF86
2024-05-07,Spokane County,KP.1.1.3,0.0,713850,0.0,#1EB3B6
2024-05-07,Spokane County,KP.1.2,0.0,713850,0.0,#D7B5A6
2024-05-07,Spokane County,KP.2,540942.3451905,713850,0.75778153,#5875A1
2024-05-07,Spokane County,KP.2.15,0.0,713850,0.0,#175DFF
2024-05-07,Spokane County,KP.2.3,0.0,713850,0.0,#628DE8
2024-05-07,Spokane County,KP.3,0.0,713850,0.0,#B06589
2024-05-07,Spokane County,KP.3.1.1,0.0,713850,0.0,#2F92A1
2024-05-07,Spokane County,KP.4.1,0.0,713850,0.0,#FF473A
2024-05-07,Spokane County,KQ.1,0.0,713850,0.0,#E86CDE
2024-05-07,Spokane County,KV.2,0.0,713850,0.0,#E14365
2024-05-07,Spokane County,KW.1.1,681.169947,713850,0.00095422,#34A0FF
2024-05-07,Spokane County,LB.1,7679.0058045,713850,0.01075717,#795653
2024-05-07,Spokane County,Recombinant,0.0,713850,0.0,#FF0000
2024-05-07,Spokane County,XBB,0.0,713850,0.0,#9FA8DA
2024-05-07,Spokane County,XBB.1.16,0.0,713850,0.0,#4527A0
2024-05-07,Spokane County,XBB.1.16.1,0.0,713850,0.0,#F89B9B
2024-05-07,Spokane County,XBB.1.16.15,0.0,713850,0.0,#E3B5FA
2024-05-07,Spokane County,XBB.1.16.6,0.0,713850,0.0,#5AA350
2024-05-07,Spokane County,XBB.1.42.1,0.0,713850,0.0,#75D1A3
2024-05-07,Spokane County,XBB.1.5,0.0,713850,0.0,#3F51B5
2024-05-07,Spokane County,XBB.1.5.70,0.0,713850,0.0,#46783C
2024-05-07,Spokane County,XBB.1.5.72,0.0,713850,0.0,#254220
2024-05-07,Spokane County,XBB.1.9.1,0.0,713850,0.0,#304FFE
2024-05-07,Spokane County,XBB.1.9.2,0.0,713850,0.0,#536DFE
2024-05-07,Spokane County,XBB.2.3,0.0,713850,0.0,#F7BCDF
2024-05-07,Spokane County,XDP,0.0,713850,0.0,#B60052
2024-05-07,Spokane County,XDV.1,0.0,713850,0.0,#D367B6
2024-05-07,Spokane County,unreportable,8375.751958500001,713850,0.01173321,#eeeeee
2024-05-07,Thurston County,BA.2,0.0,166384,0.0,#9CCD67
2024-05-07,Thurston County,BA.2.12.1,0.0,166384,0.0,#7CB342
2024-05-07,Thurston County,BA.2.86,0.0,166384,0.0,#D770EE
2024-05-07,Thurston County,EG.5,0.0,166384,0.0,#FFBE7D
2024-05-07,Thurston County,EG.5.1.8,0.0,166384,0.0,#E14D6F
2024-05-07,Thurston County,EG.6.1,0.0,166384,0.0,#B9ABA8
2024-05-07,Thurston County,FE.1.1,0.0,166384,0.0,#499894
2024-05-07,Thurston County,FL.1.5.1,0.0,166384,0.0,#8CD17D
2024-05-07,Thurston County,GE.1,0.0,166384,0.0,#FABFD2
2024-05-07,Thurston County,GK.1.1,0.0,166384,0.0,#90FAE5
2024-05-07,Thurston County,HF.1,0.0,166384,0.0,#D399AD
2024-05-07,Thurston County,HK.3,0.0,166384,0.0,#859DBC
2024-05-07,Thurston County,HV.1,0.0,166384,0.0,#797765
2024-05-07,Thurston County,JD.1.1,0.0,166384,0.0,#80F192
2024-05-07,Thurston County,JF.1,0.0,166384,0.0,#FFF1A9
2024-05-07,Thurston County,JG.3,0.0,166384,0.0,#66A172
2024-05-07,Thurston County,JN.1,55679.35374704,166384,0.3346436781604,#61018F
2024-05-07,Thurston County,JN.1.11.1,40219.083288,166384,0.2417244644196557,#5C9CF1
2024-05-07,Thurston County,JN.1.13,0.0,166384,0.0,#E83C78
2024-05-07,Thurston County,JN.1.13.1,0.0,166384,0.0,#F2591C
2024-05-07,Thurston County,JN.1.16,0.0,166384,0.0,#BC3A88
2024-05-07,Thurston County,JN.1.16.1,0.0,166384,0.0,#366298
2024-05-07,Thurston County,JN.1.18,0.0,166384,0.0,#4AF32F
2024-05-07,Thurston County,JN.1.32,0.0,166384,0.0,#2E7919
2024-05-07,Thurston County,JN.1.4.3,0.0,166384,0.0,#9D1010
2024-05-07,Thurston County,JN.1.7,0.0,166384,0.0,#CF15E8
2024-05-07,Thurston County,JN.1.8.1,0.0,166384,0.0,#FFB027
2024-05-07,Thurston County,KP.1.1,239.6448792,166384,0.0014403120444273,#CBFF86
2024-05-07,Thurston County,KP.1.1.3,0.0,166384,0.0,#1EB3B6
2024-05-07,Thurston County,KP.1.2,0.0,166384,0.0,#D7B5A6
2024-05-07,Thurston County,KP.2,44735.598189280005,166384,0.2688695919636504,#5875A1
2024-05-07,Thurston County,KP.2.15,0.0,166384,0.0,#175DFF
2024-05-07,Thurston County,KP.2.3,3329.852232,166384,0.0200130555341859,#628DE8
2024-05-07,Thurston County,KP.3,0.0,166384,0.0,#B06589
2024-05-07,Thurston County,KP.3.1.1,0.0,166384,0.0,#2F92A1
2024-05-07,Thurston County,KP.4.1,0.0,166384,0.0,#FF473A
2024-05-07,Thurston County,KQ.1,0.0,166384,0.0,#E86CDE
2024-05-07,Thurston County,KV.2,0.0,166384,0.0,#E14365
2024-05-07,Thurston County,KW.1.1,0.0,166384,0.0,#34A0FF
2024-05-07,Thurston County,LB.1,20753.713584,166384,0.1247338300798153,#795653
2024-05-07,Thurston County,Recombinant,0.0,166384,0.0,#FF0000
2024-05-07,Thurston County,XBB,0.0,166384,0.0,#9FA8DA
2024-05-07,Thurston County,XBB.1.16,0.0,166384,0.0,#4527A0
2024-05-07,Thurston County,XBB.1.16.1,0.0,166384,0.0,#F89B9B
2024-05-07,Thurston County,XBB.1.16.15,0.0,166384,0.0,#E3B5FA
2024-05-07,Thurston County,XBB.1.16.6,0.0,166384,0.0,#5AA350
2024-05-07,Thurston County,XBB.1.42.1,0.0,166384,0.0,#75D1A3
2024-05-07,Thurston County,XBB.1.5,0.0,166384,0.0,#3F51B5
2024-05-07,Thurston County,XBB.1.5.70,0.0,166384,0.0,#46783C
2024-05-07,Thurston County,XBB.1.5.72,0.0,166384,0.0,#254220
2024-05-07,Thurston County,XBB.1.9.1,0.0,166384,0.0,#304FFE
2024-05-07,Thurston County,XBB.1.9.2,0.0,166384,0.0,#536DFE
2024-05-07,Thurston County,XBB.2.3,0.0,166384,0.0,#F7BCDF
2024-05-07,Thurston County,XDP,0.0,166384,0.0,#B60052
2024-05-07,Thurston County,XDV.1,0.0,166384,0.0,#D367B6
2024-05-07,Thurston County,unreportable,1426.75408048,166384,0.0085750677978651,#eeeeee
2024-05-07,Whitman County,BA.2,0.0,245487,0.0,#9CCD67
2024-05-07,Whitman County,BA.2.12.1,0.0,245487,0.0,#7CB342
2024-05-07,Whitman County,BA.2.86,0.0,245487,0.0,#D770EE
2024-05-07,Whitman County,EG.5,0.0,245487,0.0,#FFBE7D
2024-05-07,Whitman County,EG.5.1.8,0.0,245487,0.0,#E14D6F
2024-05-07,Whitman County,EG.6.1,0.0,245487,0.0,#B9ABA8
2024-05-07,Whitman County,FE.1.1,0.0,245487,0.0,#499894
2024-05-07,Whitman County,FL.1.5.1,0.0,245487,0.0,#8CD17D
2024-05-07,Whitman County,GE.1,0.0,245487,0.0,#FABFD2
2024-05-07,Whitman County,GK.1.1,0.0,245487,0.0,#90FAE5
2024-05-07,Whitman County,HF.1,0.0,245487,0.0,#D399AD
2024-05-07,Whitman County,HK.3,0.0,245487,0.0,#859DBC
2024-05-07,Whitman County,HV.1,0.0,245487,0.0,#797765
2024-05-07,Whitman County,JD.1.1,0.0,245487,0.0,#80F192
2024-05-07,Whitman County,JF.1,0.0,245487,0.0,#FFF1A9
2024-05-07,Whitman County,JG.3,0.0,245487,0.0,#66A172
2024-05-07,Whitman County,JN.1,1413.17291907,245487,0.00575661,#61018F
2024-05-07,Whitman County,JN.1.11.1,10161.66923904,245487,0.04139392,#5C9CF1
2024-05-07,Whitman County,JN.1.13,0.0,245487,0.0,#E83C78
2024-05-07,Whitman County,JN.1.13.1,0.0,245487,0.0,#F2591C
2024-05-07,Whitman County,JN.1.16,44006.772904050005,245487,0.17926315,#BC3A88
2024-05-07,Whitman County,JN.1.16.1,22569.95940111,245487,0.09193953,#366298
2024-05-07,Whitman County,JN.1.18,0.0,245487,0.0,#4AF32F
2024-05-07,Whitman County,JN.1.32,0.0,245487,0.0,#2E7919
2024-05-07,Whitman County,JN.1.4.3,0.0,245487,0.0,#9D1010
2024-05-07,Whitman County,JN.1.7,0.0,245487,0.0,#CF15E8
2024-05-07,Whitman County,JN.1.8.1,0.0,245487,0.0,#FFB027
2024-05-07,Whitman County,KP.1.1,308.21138337,245487,0.00125551,#CBFF86
2024-05-07,Whitman County,KP.1.1.3,0.0,245487,0.0,#1EB3B6
2024-05-07,Whitman County,KP.1.2,0.0,245487,0.0,#D7B5A6
2024-05-07,Whitman County,KP.2,7799.50249485,245487,0.03177155,#5875A1
2024-05-07,Whitman County,KP.2.15,0.0,245487,0.0,#175DFF
2024-05-07,Whitman County,KP.2.3,0.0,245487,0.0,#628DE8
2024-05-07,Whitman County,KP.3,0.0,245487,0.0,#B06589
2024-05-07,Whitman County,KP.3.1.1,0.0,245487,0.0,#2F92A1
2024-05-07,Whitman County,KP.4.1,0.0,245487,0.0,#FF473A
2024-05-07,Whitman County,KQ.1,0.0,245487,0.0,#E86CDE
2024-05-07,Whitman County,KV.2,0.0,245487,0.0,#E14365
2024-05-07,Whitman County,KW.1.1,0.0,245487,0.0,#34A0FF
2024-05-07,Whitman County,LB.1,0.0,245487,0.0,#795653
